t,W,Q,H,S,A,P
80 days,241.805625,746.7718375000001,262.7256,0.00022213507916998726,707.2435125,
81 days,235.7322333333333,754.6828222222222,265.94765555555557,0.0001819841131651745,794.3771111111112,
81 days,236.9963285714286,754.3817857142858,265.10427142857145,0.0001512659298089185,800.5156428571429,
81 days,261.1891625,754.2052375,264.16413750000004,0.00023252817332050941,683.800625,
81 days,242.71705000000003,754.18745,262.76563749999997,0.00021778324015934227,716.1968125,
82 days,235.77595555555556,754.5656333333333,265.9496888888889,0.0001816038538283112,794.8524555555556,
82 days,237.0558,755.3931000000001,265.10754285714285,0.00015116344611663262,801.2985857142857,
82 days,261.2687125,756.1590624999999,264.165775,0.00023340176465448754,684.1738625,
82 days,242.450625,757.0580874999999,262.7504875,0.00022242201361025944,712.83185,
83 days,236.2939444444444,764.7828888888888,265.97248888888885,0.0001827646454882163,800.2428666666667,
83 days,237.3660857142857,763.6362714285715,265.1246,0.00015221390396254094,805.3355571428572,
83 days,261.75775,762.5945125000001,264.17702499999996,0.00023477767100549876,686.6880625,
83 days,242.51977500000004,761.4761,262.7519625,0.00022462184431893114,713.1847124999999,
84 days,237.39410000000004,781.5816444444445,266.02136666666667,0.0001827046045402935,811.8104777777777,
84 days,238.22281428571426,780.9728142857142,265.1719857142857,0.00015267508057779822,816.6152428571429,
84 days,263.6137,780.4528375,264.2212125,0.00023519262688913154,696.5520125,
84 days,244.40171249999997,779.9078,262.80313750000005,0.00022368930738808057,724.6961375000001,
85 days,237.72865555555552,785.7430222222223,266.0358333333333,0.00018234435885273401,815.2511111111112,
85 days,238.50824285714287,786.0377571428571,265.18784285714287,0.00015252135503938399,820.3915571428572,
85 days,264.30564999999996,786.3314,264.2378375,0.00023486503013889906,700.2674499999999,
85 days,245.67431249999998,786.6624375000001,262.828425,0.00022199161194986477,730.3897875,
86 days,236.35427777777775,763.1964333333334,265.9755,0.00018148377193245423,800.9415777777778,
86 days,237.51355714285714,764.4393428571428,265.1328714285715,0.0001514196553473473,807.3110285714286,
86 days,262.26916250000005,765.664775,264.1895875,0.00023357648292128815,689.4736499999999,
86 days,243.093625,767.1906999999999,262.7771125,0.00022227854639012335,718.8221874999999,
87 days,234.7923888888889,739.6969666666666,265.9058666666667,0.00018148377193246562,784.5432777777777,
87 days,236.28939999999997,740.2169857142857,265.06514285714286,0.0001508047531936612,791.26,
87 days,259.5933875,740.7585999999999,264.12577500000003,0.00023337992487114368,675.30235,
87 days,241.02177500000002,741.4766125,262.6971625,0.00022514789079274984,700.9014000000001,
88 days,234.35508888888887,733.3632333333334,265.8863666666666,0.0001816038538283112,779.9724777777777,
88 days,235.93952857142855,733.5344142857144,265.0457857142857,0.00015072789042442497,786.6821142857143,
88 days,258.81431249999997,733.7025125,264.107175,0.00023337992487114368,671.194525,
88 days,240.30165000000002,733.9073249999999,262.672775,0.00022619998374037367,695.4538749999999,
89 days,234.49941111111107,735.8566999999999,265.8927222222223,0.00018178397667209094,781.4636555555555,
89 days,236.03761428571428,735.7499857142857,265.05115714285716,0.00015095847873207544,787.9561428571429,
89 days,258.99683749999997,735.6461499999999,264.1114875,0.00023357648292128815,672.145725,
89 days,240.42055000000002,735.5289125,262.67645,0.00022636736216387256,696.2739250000001,
90 days,234.48810000000003,736.0706222222221,265.8922111111111,0.0001819640995158707,781.3466777777778,
90 days,236.01765714285713,735.5505285714287,265.05001428571427,0.00015103534150129712,787.6895999999999,
90 days,258.934175,735.217875,264.109925,0.00023372936140473246,671.8022374999999,
90 days,240.33655000000002,735.0286875,262.67327500000005,0.00022682167502761645,695.570975,
91 days,235.67654444444446,754.2323555555554,265.94509999999997,0.00018214422235965046,793.7791666666667,
91 days,236.92614285714285,754.006,265.10027142857143,0.00015165024365498323,799.5743571428573,
91 days,260.85224999999997,753.79175,264.15555,0.00023445007425525386,681.9056625,
91 days,241.8887625,753.5392375000001,262.72479999999996,0.0002259369605034779,707.0997625000001,
92 days,233.08014444444447,711.4440555555555,265.8299,0.00017996273458498963,766.7667111111109,
92 days,235.07121428571432,714.0873142857142,264.9978857142857,0.0001492418768863381,775.4055714285714,
92 days,257.14555,716.5261624999999,264.0678,0.00023178562068663173,662.5130250000001,
92 days,239.1063875,719.2923000000001,262.63406249999997,0.00022622389494373647,686.8072500000001,
93 days,230.16639999999995,669.7781555555555,265.6999111111111,0.00018006280283153144,736.6786444444446,
93 days,232.78785714285712,670.6933714285714,264.8714857142857,0.00014829390273273023,745.8327428571429,
93 days,250.8533625,671.619625,263.950325,0.00023064995195247755,636.8650500000001,
93 days,234.63332499999999,672.80145,262.49417500000004,0.000229786664243667,655.7939625,
94 days,229.92723333333333,667.7847888888889,265.68905555555557,0.0001808033078559656,734.1861444444444,
94 days,232.54001428571428,667.1894285714286,264.8576571428572,0.0001486782165787804,742.6172999999999,
94 days,249.5231125,666.729925,263.93505000000005,0.00023119594653621078,633.558775,
94 days,233.81829999999997,666.3185625,262.47015,0.00023131698125839753,650.4987375000001,
95 days,229.50414444444445,658.9805,265.67063333333334,0.00017914217496332887,729.9399222222223,
95 days,232.33698571428573,661.2032571428572,264.8466142857143,0.0001475765168867583,740.0520428571429,
95 days,249.0199,663.1147500000001,263.9294875,0.00022997291866864387,632.34965,
95 days,233.82505,665.1114375,262.47155,0.00023016924349734963,650.8015625,
96 days,226.2776333333333,616.4782555555555,265.52644444444445,0.00018020289837669218,697.1207222222222,
96 days,229.6820142857143,617.0558428571429,264.69919999999996,0.00014878070027106628,705.9901285714286,
96 days,240.819725,617.6574625,263.76598750000005,0.00024036865554293146,597.3315749999999,
96 days,222.33325,618.3800749999999,262.3257,0.0002210590750190142,619.2318124999998,
97 days,227.7729111111111,640.2974888888889,265.59261111111107,0.00018234435885273401,712.1503222222223,
97 days,230.68945714285718,637.9101428571428,264.7547857142857,0.00015039481842451773,718.7769714285714,
97 days,242.6432375,635.878625,263.8118375,0.000241897440377387,607.1072125,
97 days,224.5725125,633.8060125,262.368225,0.00022213507916998726,628.2983875,
98 days,228.35712222222224,644.4025444444444,265.6192888888889,0.00018002277553291244,718.2047333333334,
98 days,231.35892857142858,645.3744571428572,264.7922571428572,0.00014829390273273023,727.4463714285714,
98 days,244.30476249999998,646.5720249999999,263.866675,0.00023477767100549876,618.828625,
98 days,231.62095000000002,648.11195,262.4206125,0.00022543482523300842,639.59115,
99 days,229.13394444444444,657.7625444444444,265.6535666666666,0.00018142373098453145,726.0503555555556,
99 days,231.8548,656.2752285714286,264.81955714285715,0.0001493187396555598,733.7671857142857,
99 days,245.67261249999999,654.7687125,263.8905875,0.00023423167642177794,623.9712625,
99 days,232.115175,653.0748,262.429775,0.0002287823937027416,641.6082,
100 days,232.30641111111112,703.6933222222223,265.79492222222217,0.00018178397667209094,758.6483444444445,
100 days,234.31585714285714,702.4276571428571,264.95584285714284,0.00015016423011688182,765.5376571428571,
100 days,255.2672125,701.2434625000001,264.0226625,0.00023276841093736644,652.62835,
100 days,237.22852500000002,699.8221375,262.570225,0.00022914106175307502,672.6282500000001,
101 days,233.47218888888892,720.8086555555554,265.84689999999995,0.0001818440176200251,770.7479555555554,
101 days,235.22955714285715,719.8543714285714,265.00645714285713,0.0001504716811937394,777.4170571428571,
101 days,257.2856125,719.0454624999999,264.0709125,0.00023265921202062227,663.19865,
101 days,239.19849999999997,718.1714499999999,262.6386,0.00022469357792899238,687.8009,
102 days,235.3891222222222,749.5401,265.9323333333333,0.0001819640995158707,790.7735,
102 days,236.72884285714284,749.0652142857143,265.0894285714286,0.00015111220427050425,797.0076428571429,
102 days,260.631275,748.551725,264.150975,0.00023211321743687663,680.8712125000001,
102 days,242.48886249999998,747.562625,262.7569625,0.00021608554472112647,714.2278124999999,
103 days,235.54817777777782,751.4498000000001,265.93951111111113,0.00018174394937347195,792.4535666666666,
103 days,236.87718571428567,751.3547285714285,265.09772857142855,0.00015088161596286834,798.9678142857143,
103 days,261.0290625,751.3490250000001,264.1606625,0.00023145802393639925,683.0204875,
103 days,242.9878,751.5887625,262.775475,0.0002144834940963211,718.3779875000001,
104 days,235.52634444444442,750.8049777777777,265.9385333333332,0.00018154381288037704,792.2263,
104 days,236.86061428571426,751.4493857142858,265.09677142857146,0.0001511122042704897,798.7413857142857,
104 days,260.875725,751.9574124999999,264.1565125,0.00023298680877085475,682.1135250000001,
104 days,242.3229375,752.5575625,262.746025,0.00022091560779887814,711.8165375000001,
105 days,234.43227777777778,732.9800444444445,265.88997777777774,0.0001808033078559656,780.8117111111111,
105 days,236.06528571428572,734.6257714285714,265.0527857142857,0.0001502410928861035,788.3491714285714,
105 days,259.2250875,736.1182375000001,264.117275,0.00023244081418712155,673.414375,
105 days,240.9461875,737.8117625000001,262.696675,0.0002232349945243231,700.7745,
106 days,231.3027222222222,686.3881555555557,265.7505444444444,0.00018032298027254915,748.3553333333334,
106 days,233.65654285714285,687.3456571428571,264.91951428571434,0.00014885756304027338,757.0424285714287,
106 days,254.11755000000002,688.3001624999999,263.9948125,0.00023097754870271003,646.5374375,
106 days,236.5640625,689.5635000000001,262.551425,0.0002270846982645258,668.4359375,
107 days,230.35266666666666,672.4976222222223,265.70826666666665,0.00018008281648083523,738.5956444444445,
107 days,232.9286857142857,673.5128142857144,264.8792714285714,0.00014839638642500153,747.6468428571428,
107 days,251.45658749999998,674.3435125000001,263.957225,0.00023078099065256558,638.361925,
107 days,234.90596250000004,675.181225,262.5021,0.0002294519073966828,657.5419875,
108 days,228.50685555555557,648.524688888889,265.62565555555557,0.00018116355354351373,719.6671444444444,
108 days,231.3718142857143,647.7326142857142,264.7927714285714,0.00014931873965554524,727.5644428571428,
108 days,244.12082499999997,647.2306124999999,263.8600375,0.00023711452782388838,617.4205000000001,
108 days,231.0021625,646.9987375000001,262.4094125,0.00022600869411353917,637.1448499999999,
109 days,229.2593333333333,656.8127444444444,265.6595555555556,0.0001798226390398289,727.409088888889,
109 days,232.08784285714287,657.6770285714285,264.8327142857143,0.00014798645165588719,736.8214142857142,
109 days,247.6598875,658.2612999999999,263.9139,0.0002305189132523771,628.9832625,
109 days,232.88377499999999,658.6804375,262.44621249999994,0.000231771294122155,645.2304624999999,
110 days,225.33107777777775,603.4732,265.48429999999996,0.00018002277553291244,687.6088,
110 days,228.9573142857143,603.9680285714286,264.6591,0.00014839638642500153,696.7947857142857,
110 days,239.2756375,604.5680249999999,263.72837499999997,0.0002404341748929879,589.352775,
110 days,219.8849625,605.466525,262.27846250000005,0.00022258939203373114,609.1805,
111 days,226.86183333333335,626.6361666666667,265.5521888888889,0.00018160385382832257,702.9587222222223,
111 days,230.02865714285713,625.2267142857143,264.71824285714285,0.00014985677904003877,710.3615000000001,
111 days,241.30001249999998,623.9606375000001,263.778125,0.00024196295972743102,599.9220875,
111 days,222.4233375,622.576075,262.324225,0.00022416753145518726,618.89915,
112 days,227.90031111111108,640.3349333333333,265.59858888888886,0.00018122359449143652,713.4967444444445,
112 days,230.87477142857142,639.6540857142858,264.76518571428574,0.00014962619073240283,721.1817285714286,
112 days,243.12588749999998,638.909525,263.82785,0.0002397134620424541,610.5206125000001,
112 days,226.49565,638.0461250000001,262.3951374999999,0.00022017436049486208,634.05565,
113 days,230.94962222222225,685.1343222222223,265.7343222222222,0.0001824043998006568,744.6286888888889,
113 days,233.21647142857142,682.1199714285714,264.89494285714284,0.00015003612550153176,751.2934714285714,
113 days,252.1152625,679.3845875000001,263.964675,0.00023246265397047783,639.9924,
113 days,234.9320375,676.3173999999999,262.50176250000004,0.00023031271071748572,657.4684,
114 days,230.86690000000004,680.1927111111111,265.7311,0.00018032298027254915,743.8670444444444,
114 days,233.31202857142858,680.9987857142858,264.9004428571428,0.00014870383750185915,752.5893285714285,
114 days,253.151125,681.6529999999999,263.9765375,0.00023097754870271003,642.5587875,
114 days,235.77848749999998,682.3710000000001,262.5277125,0.0002281128800088004,663.1942625,
115 days,228.8958888888889,652.2820777777779,265.64321111111104,0.00018020289837670356,723.6685333333332,
115 days,231.76957142857142,652.6543,264.8150428571428,0.00014821703996350854,732.7190428571429,
115 days,245.8367875,653.1138125,263.8926125,0.00023244081418712155,624.3984,
115 days,232.341175,653.7321875,262.43561250000005,0.00022861501527925631,642.894675,
116 days,227.8452,638.6897555555555,265.59621111111113,0.00018076328055733525,712.9539,
116 days,230.87224285714282,638.9262857142858,264.7650857142857,0.0001493187396555598,721.1629714285715,
116 days,243.14301250000003,639.3200875,263.828375,0.00023997553944264257,610.6363875000001,
116 days,226.0927125,639.92795,262.3885625,0.00022251765842368348,632.644675,
117 days,226.74864444444444,623.4487111111112,265.5473666666667,0.00018062318501217448,701.8521000000001,
117 days,230.0185,623.6415857142856,264.7178,0.00014906253042484512,710.2633857142856,
117 days,241.4614875,623.8743000000001,263.78178749999995,0.0002409146501266647,600.6895499999999,
117 days,223.0542,624.2668375,262.33793749999995,0.0002223741912035474,621.8333375,
118 days,226.72145555555556,624.1914777777779,265.54595555555557,0.00018130364908868586,701.544888888889,
118 days,229.9414142857143,623.1902285714286,264.71344285714287,0.00014952370704011698,709.2606714285714,
118 days,241.1908625,622.3640625,263.77531250000004,0.0002415698436271421,599.31395,
118 days,222.434875,621.5863125,262.32527500000003,0.00022330672813439796,619.1312125,
119 days,227.1904777777778,630.0638000000001,265.5669888888889,0.0001809233897518112,706.309888888889,
119 days,230.3362857142857,629.8667285714286,264.7353428571429,0.00014947246519397405,714.3015142857142,
119 days,242.08038749999997,629.7241,263.797025,0.0002412204070935533,603.9383999999999,
